,match_id,season,start_date,venue,team,opposing_team,player,total_runs,total_wickets
1344,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,PA van Meekeren,0,4
1345,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,W Barresi,41,0
1346,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,SA Edwards,68,0
1347,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,BFW de Leede,17,2
1348,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Netherlands,Bangladesh,MP O'Dowd,0,0
1349,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Mahedi Hasan,17,2
1350,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Shoriful Islam,0,2
1351,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Tanzid Hasan,15,0
1352,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Mushfiqur Rahim,1,0
1353,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Taskin Ahmed,11,2
1354,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Hasan Mahmud,0,0
1355,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Mahmudullah,20,0
1356,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Shakib Al Hasan,5,1
1357,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Mustafizur Rahman,20,2
1358,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Mehedi Hasan Miraz,35,0
1359,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Liton Das,3,0
1360,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Towhid Hridoy,0,0
1361,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Nasum Ahmed,0,0
1362,28,2023/24,2023-10-28,"Eden Gardens, Kolkata",Bangladesh,Netherlands,Nazmul Hossain Shanto,9,0
1384,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,RA Jadeja,8,1
1385,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,Mohammed Siraj,0,0
1386,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,Ishan Kishan,0,0
1387,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,SN Thakur,0,0
1388,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,SA Yadav,49,0
1389,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,Shubman Gill,9,0
1390,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,JJ Bumrah,16,3
1391,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,Kuldeep Yadav,9,2
1392,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,SS Iyer,4,0
1393,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,HH Pandya,0,0
1394,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,R Ashwin,0,0
1395,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,Mohammed Shami,1,4
1396,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,KL Rahul,39,0
1397,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,RG Sharma,87,0
1398,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",India,England,V Kohli,0,0
1399,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,SM Curran,0,0
1400,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JE Root,0,0
1401,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,RJW Topley,0,0
1402,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,CR Woakes,10,2
1403,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,HC Brook,0,0
1404,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,AU Rashid,13,2
1405,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,DJ Willey,16,3
1406,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,MA Wood,0,1
1407,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,BA Stokes,0,0
1408,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,LS Livingstone,27,0
1409,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JC Buttler,10,0
1410,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,MM Ali,15,0
1411,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,AAP Atkinson,0,0
1412,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,DJ Malan,16,0
1413,29,2023/24,2023-10-29,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",England,India,JM Bairstow,14,0
1432,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,MDKJ Perera,0,0
1433,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,DN Wellalage,0,0
1434,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,BKG Mendis,39,0
1435,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,S Samarawickrama,36,0
1436,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,MADI Hemantha,0,0
1437,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,M Pathirana,0,0
1438,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,M Theekshana,29,0
1439,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,KIC Asalanka,22,0
1440,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,CBRLS Kumara,0,0
1441,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,AD Mathews,23,0
1442,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,MD Shanaka,0,0
1443,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,CAK Rajitha,5,1
1444,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,P Nissanka,46,0
1445,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,FDM Karunaratne,15,0
1446,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,PVD Chameera,1,0
1447,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,C Karunaratne,0,0
1448,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,DM de Silva,14,0
1449,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Sri Lanka,Afghanistan,D Madushanka,0,2
1450,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Azmatullah Omarzai,73,1
1451,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Naveen-ul-Haq,0,0
1452,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Mujeeb Ur Rahman,0,2
1453,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Ibrahim Zadran,39,0
1454,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Najibullah Zadran,0,0
1455,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Rahmanullah Gurbaz,0,0
1456,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Mohammad Nabi,0,0
1457,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Rahmat Shah,62,0
1458,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Rashid Khan,0,1
1459,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Ikram Alikhil,0,0
1460,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Noor Ahmad,0,0
1461,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Fazalhaq Farooqi,0,4
1462,30,2023/24,2023-10-30,"Maharashtra Cricket Association Stadium, Pune",Afghanistan,Sri Lanka,Hashmatullah Shahidi,58,0
1481,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Mahedi Hasan,0,0
1482,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Shoriful Islam,1,0
1483,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Tanzid Hasan,0,0
1484,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Mushfiqur Rahim,5,0
1485,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Taskin Ahmed,6,0
1486,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Hasan Mahmud,0,0
1487,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Mahmudullah,56,0
1488,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Shakib Al Hasan,43,0
1489,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Mustafizur Rahman,3,0
1490,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Mehedi Hasan Miraz,25,3
1491,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Liton Das,45,0
1492,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Towhid Hridoy,7,0
1493,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Nasum Ahmed,0,0
1494,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Bangladesh,Pakistan,Nazmul Hossain Shanto,4,0
1495,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Mohammad Wasim,0,3
1496,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Saud Shakeel,0,0
1497,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Babar Azam,9,0
1498,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Iftikhar Ahmed,17,1
1499,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Hasan Ali,0,0
1500,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Imam-ul-Haq,0,0
1501,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Usama Mir,0,1
1502,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Mohammad Nawaz,0,0
1503,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Shaheen Shah Afridi,0,3
1504,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Mohammad Rizwan,26,0
1505,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Fakhar Zaman,81,0
1506,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Haris Rauf,0,2
1507,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Abdullah Shafique,68,0
1508,31,2023/24,2023-10-31,"Eden Gardens, Kolkata",Pakistan,Bangladesh,Shadab Khan,0,0
1528,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,Q de Kock,114,0
1529,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,T Bavuma,24,0
1530,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,HE van der Dussen,133,0
1531,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,T Shamsi,0,0
1532,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,LB Williams,0,0
1533,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,G Coetzee,0,2
1534,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,L Ngidi,0,0
1535,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,KA Maharaj,0,4
1536,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,RR Hendricks,0,0
1537,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,K Rabada,0,1
1538,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,AK Markram,6,0
1539,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,M Jansen,0,3
1540,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,H Klaasen,15,0
1541,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",South Africa,New Zealand,DA Miller,53,0
1542,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,MS Chapman,0,0
1543,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,KS Williamson,0,0
1544,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,JDS Neesham,0,1
1545,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,TWM Latham,4,0
1546,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,WA Young,33,0
1547,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,DP Conway,2,0
1548,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,LH Ferguson,0,0
1549,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,TG Southee,7,2
1550,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,MJ Santner,7,0
1551,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,TA Boult,9,1
1552,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,DJ Mitchell,24,0
1553,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,R Ravindra,9,0
1554,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,GD Phillips,60,0
1555,32,2023/24,2023-11-01,"Maharashtra Cricket Association Stadium, Pune",New Zealand,South Africa,MJ Henry,0,0
